CustomerID,Recency,Frequency,Monetary,Customer_Segment
16022.0,260,1,628.28,Lost (One-Time Buyer)
15028.0,8,4,627.13,Regular
13546.0,12,3,626.99,Regular
15402.0,148,2,626.77,Regular
14036.0,284,1,626.65,Lost (One-Time Buyer)
13914.0,11,2,626.45,Regular
14382.0,26,1,626.07,New Customer
16750.0,44,5,623.93,Regular
16718.0,369,1,623.75,Lost (One-Time Buyer)
12649.0,107,3,623.51,Regular
15147.0,240,1,623.5,Lost (One-Time Buyer)
13368.0,256,2,623.4,Regular
15258.0,168,2,623.16,Regular
17499.0,289,1,622.88,Lost (One-Time Buyer)
15182.0,154,2,622.85,Regular
17460.0,94,6,622.43,Regular
15768.0,115,3,621.83,Regular
18217.0,29,2,621.75,Regular
16915.0,9,6,621.68,Regular
17640.0,86,1,621.66,Regular
14152.0,75,2,621.29,Regular
13402.0,127,2,621.23,Regular
16141.0,88,1,620.4,Regular
12667.0,58,1,620.13,Regular
14529.0,60,3,620.04,Regular
13493.0,275,2,618.63,Regular
16613.0,70,1,618.59,Regular
13145.0,39,4,618.52,Regular
12596.0,51,2,618.27,Regular
13301.0,103,4,618.09,Regular
16134.0,21,2,618.09,Regular
14593.0,21,3,617.99,Regular
14377.0,191,2,617.05,Regular
16442.0,1,3,616.79,Regular
16311.0,17,2,616.26,Regular
14905.0,157,2,616.15,Regular
16005.0,12,4,615.39,Regular
15275.0,37,1,615.14,Regular
16566.0,15,5,614.66,Regular
16116.0,211,1,612.78,Lost (One-Time Buyer)
12513.0,112,1,612.29,Regular
18149.0,50,3,612.08,Regular
15232.0,113,2,612.06,Regular
15645.0,18,1,612.01,New Customer
16109.0,218,2,611.88,Regular
16763.0,198,1,611.85,Regular
13731.0,219,2,610.59,Regular
12673.0,5,2,610.52,Regular
15795.0,149,1,610.01,Regular
13357.0,257,1,609.95,Lost (One-Time Buyer)
14636.0,36,2,609.85,Regular
13933.0,109,2,608.79,Regular
12933.0,24,3,607.53,Regular
15573.0,31,2,607.45,Regular
17119.0,3,2,606.91,Regular
14710.0,14,4,606.13,Regular
17849.0,218,4,605.8,At Risk (Previous Frequent Buyer)
14133.0,129,3,605.64,Regular
13888.0,119,2,605.63,Regular
17507.0,261,2,605.58,Regular
13233.0,74,2,605.12,Regular
13558.0,5,4,605.06,Regular
14323.0,114,2,605.06,Regular
14675.0,16,1,604.75,New Customer
17664.0,18,2,604.64,Regular
12944.0,35,2,604.51,Regular
16732.0,31,1,603.75,Regular
12556.0,50,2,603.71,Regular
12707.0,291,1,603.42,Lost (One-Time Buyer)
17259.0,148,2,603.37,Regular
15366.0,75,2,602.51,Regular
17890.0,322,2,602.09,Regular
12654.0,10,5,601.98,Regular
14609.0,72,4,601.56,Regular
16654.0,141,4,601.27,Regular
12420.0,63,1,600.39,Regular
13243.0,203,1,600.07,Lost (One-Time Buyer)
18211.0,25,5,600.07,Regular
12872.0,326,2,599.97,Regular
12521.0,142,1,599.68,Regular
14965.0,96,2,599.0,Regular
17420.0,50,3,598.83,Regular
14467.0,17,4,598.76,Regular
15720.0,24,1,598.73,New Customer
13311.0,4,2,598.57,Regular
13959.0,79,3,598.2,Regular
16298.0,22,3,598.2,Regular
14108.0,30,2,597.91,Regular
17864.0,12,3,597.5,Regular
16788.0,123,2,597.48,Regular
14645.0,156,2,597.09,Regular
15381.0,213,2,596.85,Regular
18246.0,23,2,596.1,Regular
17658.0,25,2,595.42,Regular
14284.0,30,2,595.25,Regular
16325.0,46,3,594.24,Regular
12917.0,128,1,594.0,Regular
15442.0,248,1,594.0,Lost (One-Time Buyer)
16535.0,5,1,593.75,New Customer
18232.0,81,4,592.97,Regular
16203.0,58,4,592.9,Regular
14692.0,137,4,591.55,Regular
13276.0,63,2,590.93,Regular
13270.0,366,1,590.0,Lost (One-Time Buyer)
13452.0,259,2,590.0,Regular
14882.0,26,2,589.7,Regular
18123.0,24,2,589.44,Regular
16723.0,91,2,589.15,Regular
16838.0,197,2,588.85,Regular
14338.0,161,2,588.22,Regular
15624.0,116,4,588.13,Regular
17351.0,36,3,587.15,Regular
17014.0,8,3,586.33,Regular
17360.0,17,3,585.79,Regular
12384.0,28,2,585.27,Regular
15222.0,318,1,585.0,Lost (One-Time Buyer)
16384.0,89,2,584.5,Regular
16072.0,288,1,584.32,Lost (One-Time Buyer)
14023.0,7,2,584.07,Regular
13557.0,28,2,584.06,Regular
15762.0,65,2,583.75,Regular
12426.0,194,1,582.73,Regular
13427.0,19,3,582.6,Regular
17970.0,211,1,582.59,Lost (One-Time Buyer)
12695.0,7,4,582.1,Regular
18095.0,312,2,580.05,Regular
16906.0,81,4,579.77,Regular
17142.0,239,1,579.0,Lost (One-Time Buyer)
13292.0,38,2,578.94,Regular
17540.0,24,2,578.9,Regular
12601.0,189,5,577.06,At Risk (Previous Frequent Buyer)
14176.0,297,4,576.9,At Risk (Previous Frequent Buyer)
16916.0,23,2,576.26,Regular
15830.0,37,1,576.0,Regular
15550.0,4,4,575.63,Regular
16345.0,44,1,575.41,Regular
13487.0,57,3,575.4,Regular
14167.0,39,4,574.84,Regular
14400.0,149,1,574.7,Regular
12784.0,9,2,574.42,Regular
15339.0,66,2,574.07,Regular
15303.0,290,1,574.02,Lost (One-Time Buyer)
12879.0,44,3,573.22,Regular
15415.0,313,1,572.81,Lost (One-Time Buyer)
13379.0,26,3,572.56,Regular
13405.0,74,3,572.45,Regular
12816.0,95,2,572.2,Regular
13816.0,23,2,571.67,Regular
17616.0,173,3,571.2,At Risk (Previous Frequent Buyer)
15821.0,44,2,570.96,Regular
15315.0,64,2,570.5,Regular
14592.0,35,3,570.46,Regular
16667.0,68,2,570.13,Regular
13939.0,23,3,568.55,Regular
13321.0,72,2,567.36,Regular
17897.0,172,3,566.6,At Risk (Previous Frequent Buyer)
18150.0,32,3,566.58,Regular
16278.0,100,1,566.38,Regular
13894.0,23,3,564.62,Regular
15344.0,0,3,563.94,Regular
16933.0,1,2,563.23,Regular
14753.0,87,1,563.15,Regular
17265.0,138,2,562.9,Regular
12414.0,217,3,562.41,At Risk (Previous Frequent Buyer)
12559.0,310,2,561.71,Regular
13946.0,79,3,561.57,Regular
15655.0,243,1,560.67,Lost (One-Time Buyer)
13044.0,291,1,560.47,Lost (One-Time Buyer)
14273.0,51,4,559.97,Regular
16275.0,196,1,559.87,Regular
18043.0,24,3,559.51,Regular
14177.0,86,4,559.41,Regular
12866.0,283,1,559.12,Lost (One-Time Buyer)
17503.0,2,2,558.96,Regular
12987.0,73,2,558.7,Regular
13800.0,309,1,558.32,Lost (One-Time Buyer)
13260.0,61,1,557.62,Regular
17955.0,198,4,557.3,At Risk (Previous Frequent Buyer)
17295.0,28,3,556.95,Regular
16385.0,60,3,555.89,Regular
14805.0,15,4,554.65,Regular
14891.0,148,2,554.38,Regular
14618.0,9,3,553.44,Regular
15068.0,46,2,553.36,Regular
12363.0,109,2,552.0,Regular
17674.0,74,2,551.04,Regular
17291.0,308,1,550.8,Lost (One-Time Buyer)
17235.0,25,2,550.06,Regular
12390.0,79,1,549.84,Regular
16340.0,107,1,549.07,Regular
16536.0,110,1,548.97,Regular
16031.0,92,2,548.94,Regular
14474.0,46,1,547.66,Regular
16811.0,4,2,547.07,Regular
17637.0,31,2,547.06,Regular
16211.0,88,1,547.02,Regular
17520.0,53,1,546.81,Regular
12743.0,134,2,546.43,Regular
14997.0,46,3,546.2,Regular
17806.0,11,1,546.04,New Customer
12793.0,334,2,545.48,Regular
16475.0,88,4,544.3,Regular
13617.0,40,3,544.18,Regular
13390.0,74,1,544.08,Regular
16927.0,115,3,543.05,Regular
13278.0,40,1,542.73,Regular
16230.0,189,2,542.03,Regular
17447.0,40,2,541.53,Regular
17557.0,14,3,541.46,Regular
13874.0,358,1,540.45,Lost (One-Time Buyer)
13812.0,42,3,539.0,Regular
14496.0,311,2,538.81,Regular
15452.0,29,3,538.73,Regular
15469.0,50,2,538.55,Regular
15539.0,7,1,538.46,New Customer
17062.0,313,4,538.37,At Risk (Previous Frequent Buyer)
17345.0,15,4,537.74,Regular
14539.0,15,2,537.48,Regular
16206.0,54,4,537.06,Regular
15043.0,31,1,537.0,Regular
16804.0,23,3,536.99,Regular
16233.0,71,3,536.68,Regular
15535.0,173,4,536.4,At Risk (Previous Frequent Buyer)
16142.0,249,1,535.34,Lost (One-Time Buyer)
12988.0,292,1,535.32,Lost (One-Time Buyer)
13000.0,106,3,534.85,Regular
13385.0,329,1,534.57,Lost (One-Time Buyer)
13434.0,74,2,534.24,Regular
17443.0,219,1,534.24,Lost (One-Time Buyer)
13217.0,122,3,533.98,Regular
15433.0,213,2,533.3,Regular
15756.0,61,4,532.96,Regular
15825.0,172,1,532.94,Regular
16706.0,37,3,531.35,Regular
14265.0,109,2,530.18,Regular
18159.0,301,1,530.15,Lost (One-Time Buyer)
14002.0,134,2,529.73,Regular
14463.0,98,3,529.62,Regular
16185.0,16,2,529.41,Regular
17631.0,1,3,528.33,Regular
16602.0,36,1,528.08,Regular
12479.0,11,1,527.2,New Customer
17623.0,32,1,527.05,Regular
18252.0,50,2,526.67,Regular
16892.0,1,5,525.54,Regular
17290.0,3,2,525.24,Regular
17429.0,128,3,524.92,Regular
15467.0,9,3,524.88,Regular
15891.0,226,1,524.52,Lost (One-Time Buyer)
13721.0,36,1,524.14,Regular
17329.0,14,2,523.11,Regular
18017.0,81,3,523.0,Regular
17712.0,44,1,522.91,Regular
14871.0,3,4,522.38,Regular
12863.0,52,1,521.2,Regular
15149.0,133,1,520.8,Regular
14873.0,210,1,519.68,Lost (One-Time Buyer)
12571.0,39,2,519.61,Regular
13643.0,31,3,519.44,Regular
16955.0,184,4,518.67,At Risk (Previous Frequent Buyer)
16650.0,71,1,518.42,Regular
15030.0,71,2,518.28,Regular
16135.0,262,1,517.55,Lost (One-Time Buyer)
17454.0,192,4,517.53,At Risk (Previous Frequent Buyer)
18205.0,36,2,517.36,Regular
13043.0,273,1,516.42,Lost (One-Time Buyer)
15882.0,198,4,516.36,At Risk (Previous Frequent Buyer)
15809.0,36,5,515.77,Regular
12811.0,260,3,514.85,At Risk (Previous Frequent Buyer)
15246.0,238,2,514.15,Regular
13005.0,173,2,513.7,Regular
17513.0,72,1,513.2,Regular
17805.0,73,1,512.31,Regular
17480.0,77,1,511.82,Regular
12582.0,238,2,511.36,Regular
14851.0,23,2,511.35,Regular
16561.0,5,2,511.12,Regular
15406.0,31,2,510.71,Regular
12904.0,18,2,509.58,Regular
12436.0,99,1,509.01,Regular
16898.0,26,3,508.81,Regular
15417.0,85,1,508.8,Regular
17391.0,163,2,508.8,Regular
14317.0,64,1,508.58,Regular
17958.0,116,1,508.46,Regular
17415.0,79,1,507.84,Regular
14158.0,40,1,507.66,Regular
14820.0,21,4,507.29,Regular
15721.0,11,1,507.08,New Customer
16960.0,38,3,507.05,Regular
13885.0,189,2,506.8,Regular
16614.0,182,1,506.19,Regular
14014.0,77,1,505.18,Regular
15081.0,22,5,504.8,Regular
12991.0,23,2,503.76,Regular
17630.0,169,2,503.6,Regular
16863.0,31,2,502.8,Regular
15006.0,51,1,502.09,Regular
13865.0,58,4,501.56,Regular
15881.0,312,5,501.39,At Risk (Previous Frequent Buyer)
13116.0,138,1,501.14,Regular
13247.0,17,4,501.12,Regular
16616.0,15,2,500.42,Regular
15389.0,172,1,500.0,Regular
14958.0,147,3,499.68,Regular
14077.0,40,5,499.42,Regular
15193.0,60,1,499.32,Regular
14681.0,71,3,498.95,Regular
16488.0,33,3,498.8,Regular
15142.0,46,1,498.74,Regular
17053.0,130,1,498.48,Regular
17298.0,101,2,498.42,Regular
16820.0,95,1,497.61,Regular
17495.0,7,2,497.56,Regular
16368.0,2,2,497.43,Regular
15300.0,64,1,496.44,Regular
15018.0,38,3,496.21,Regular
17374.0,218,2,495.77,Regular
15448.0,312,1,494.64,Lost (One-Time Buyer)
16352.0,17,2,494.44,Regular
17333.0,85,1,494.25,Regular
12763.0,138,2,494.08,Regular
15877.0,1,2,493.28,Regular
13176.0,46,1,492.84,Regular
14270.0,331,1,492.65,Lost (One-Time Buyer)
15507.0,171,1,492.36,Regular
13732.0,28,1,491.86,New Customer
14236.0,80,2,490.86,Regular
15000.0,47,1,490.52,Regular
14416.0,22,2,490.22,Regular
18074.0,373,1,489.6,Lost (One-Time Buyer)
12809.0,177,1,489.31,Regular
17361.0,49,3,488.2,Regular
14396.0,65,2,487.99,Regular
15165.0,373,1,487.75,Lost (One-Time Buyer)
16643.0,245,1,487.51,Lost (One-Time Buyer)
13338.0,157,1,487.02,Regular
13675.0,151,2,486.82,Regular
17453.0,17,2,486.72,Regular
15287.0,22,2,486.69,Regular
13153.0,5,1,486.22,New Customer
12639.0,238,1,486.1,Lost (One-Time Buyer)
15109.0,245,1,484.95,Lost (One-Time Buyer)
16999.0,23,2,484.82,Regular
16504.0,25,1,484.38,New Customer
16518.0,61,2,484.32,Regular
14130.0,319,1,483.86,Lost (One-Time Buyer)
13531.0,205,2,483.8,Regular
12808.0,36,3,483.65,Regular
14147.0,78,2,483.4,Regular
17555.0,19,2,483.26,Regular
14450.0,180,3,483.25,At Risk (Previous Frequent Buyer)
16603.0,74,2,482.47,Regular
17950.0,72,3,482.2,Regular
12504.0,18,2,482.05,Regular
16693.0,68,2,482.01,Regular
18216.0,31,1,481.75,Regular
15091.0,67,1,480.71,Regular
16812.0,360,1,479.35,Lost (One-Time Buyer)
16008.0,23,3,478.78,Regular
15589.0,255,3,478.53,At Risk (Previous Frequent Buyer)
16768.0,47,3,478.09,Regular
12644.0,129,1,477.91,Regular
13092.0,70,5,477.83,Regular
14320.0,206,2,477.79,Regular
12447.0,243,1,476.49,Lost (One-Time Buyer)
18176.0,358,1,476.35,Lost (One-Time Buyer)
14853.0,24,2,475.8,Regular
14497.0,309,1,475.37,Lost (One-Time Buyer)
15780.0,183,3,475.28,At Risk (Previous Frequent Buyer)
15349.0,158,2,473.81,Regular
15557.0,28,1,473.65,New Customer
16374.0,66,2,473.03,Regular
14013.0,110,3,473.02,Regular
16038.0,7,3,471.78,Regular
17964.0,31,2,471.7,Regular
16885.0,15,3,471.51,Regular
13066.0,24,2,470.8,Regular
15963.0,19,2,470.76,Regular
14431.0,302,1,470.36,Lost (One-Time Buyer)
15471.0,2,1,469.48,New Customer
15026.0,80,3,469.0,Regular
14896.0,204,2,468.77,Regular
13171.0,21,3,468.41,Regular
14335.0,16,2,468.26,Regular
14029.0,63,2,467.66,Regular
15468.0,51,2,467.51,Regular
13579.0,14,2,467.04,Regular
14205.0,16,2,466.7,Regular
13248.0,124,2,465.68,Regular
15036.0,72,3,465.55,Regular
17140.0,247,1,465.32,Lost (One-Time Buyer)
16742.0,46,1,464.9,Regular
13928.0,10,4,464.57,Regular
16586.0,248,1,463.95,Lost (One-Time Buyer)
14967.0,49,1,463.8,Regular
12787.0,9,3,463.66,Regular
17418.0,42,2,463.46,Regular
14489.0,207,1,463.38,Lost (One-Time Buyer)
12945.0,288,1,462.95,Lost (One-Time Buyer)
14331.0,124,2,462.66,Regular
14470.0,11,2,461.19,Regular
12391.0,21,1,460.89,New Customer
16824.0,15,2,460.64,Regular
16805.0,173,2,460.59,Regular
12491.0,38,1,460.4,Regular
12355.0,214,1,459.4,Lost (One-Time Buyer)
16589.0,71,3,459.24,Regular
17880.0,364,1,458.92,Lost (One-Time Buyer)
15754.0,51,3,458.57,Regular
13506.0,316,2,458.52,Regular
17392.0,306,2,457.91,Regular
15092.0,215,2,457.81,Regular
15121.0,50,2,457.72,Regular
12375.0,10,2,457.5,Regular
13398.0,192,1,457.34,Regular
12564.0,261,1,456.9,Lost (One-Time Buyer)
12999.0,196,3,455.88,At Risk (Previous Frequent Buyer)
14513.0,100,3,455.59,Regular
15585.0,176,1,455.3,Regular
16529.0,190,1,455.25,Regular
13485.0,233,1,454.24,Lost (One-Time Buyer)
15475.0,77,1,454.11,Regular
17564.0,24,3,454.01,Regular
18158.0,9,2,453.4,Regular
12729.0,113,1,453.01,Regular
18071.0,257,2,453.0,Regular
14184.0,66,1,452.89,Regular
12591.0,317,1,452.85,Lost (One-Time Buyer)
12970.0,7,4,452.24,Regular
16574.0,71,1,451.44,Regular
15802.0,142,1,451.42,Regular
14173.0,10,4,450.84,Regular
17040.0,137,1,449.73,Regular
13489.0,105,4,449.52,Regular
12448.0,44,1,449.45,Regular
15739.0,66,1,449.12,Regular
17579.0,4,3,448.9,Regular
14780.0,54,2,447.68,Regular
15646.0,157,3,447.64,At Risk (Previous Frequent Buyer)
15456.0,283,3,447.22,At Risk (Previous Frequent Buyer)
15368.0,21,1,446.94,New Customer
15889.0,156,2,446.87,Regular
14149.0,220,1,446.62,Lost (One-Time Buyer)
17370.0,72,4,446.18,Regular
17190.0,58,2,444.74,Regular
18006.0,23,1,444.68,New Customer
14638.0,50,1,443.6,Regular
16404.0,70,1,443.05,Regular
18222.0,92,1,443.0,Regular
14093.0,12,1,442.85,New Customer
12579.0,78,1,440.42,Regular
14022.0,225,1,440.0,Lost (One-Time Buyer)
15524.0,24,1,440.0,New Customer
18233.0,325,1,440.0,Lost (One-Time Buyer)
13954.0,1,2,439.92,Regular
16025.0,29,1,439.66,New Customer
13359.0,63,1,439.56,Regular
16968.0,4,2,439.43,Regular
13358.0,268,1,439.03,Lost (One-Time Buyer)
14272.0,73,2,437.96,Regular
12552.0,38,2,437.82,Regular
16034.0,196,3,437.7,At Risk (Previous Frequent Buyer)
12592.0,92,2,437.6,Regular
15553.0,60,1,437.23,Regular
16084.0,299,1,436.18,Lost (One-Time Buyer)
15551.0,36,1,436.06,Regular
16948.0,138,3,435.02,Regular
14910.0,2,4,434.35,Regular
14460.0,110,3,434.34,Regular
12493.0,165,2,433.74,Regular
17035.0,245,2,433.53,Regular
14157.0,19,2,432.88,Regular
16236.0,78,1,432.2,Regular
16881.0,66,1,432.0,Regular
15976.0,165,2,430.94,Regular
18106.0,329,1,430.7,Lost (One-Time Buyer)
12452.0,16,2,430.57,Regular
13245.0,50,1,430.5,Regular
12795.0,18,1,430.48,New Customer
12827.0,5,3,430.15,Regular
14998.0,170,2,429.87,Regular
15450.0,30,1,429.84,Regular
16884.0,37,2,429.84,Regular
15230.0,239,2,429.6,Regular
13602.0,64,1,428.89,Regular
15957.0,31,1,428.89,Regular
16324.0,128,3,428.68,Regular
17869.0,107,5,428.18,Regular
15360.0,39,1,427.93,Regular
12725.0,371,1,427.8,Lost (One-Time Buyer)
12403.0,49,1,427.7,Regular
12740.0,63,1,427.6,Regular
12802.0,186,1,427.58,Regular
15994.0,54,1,427.07,Regular
17223.0,310,2,426.79,Regular
15930.0,67,1,426.63,Regular
14288.0,213,1,426.6,Lost (One-Time Buyer)
15639.0,134,1,425.32,Regular
16780.0,100,2,425.19,Regular
17134.0,106,2,425.0,Regular
17371.0,17,3,423.89,Regular
13140.0,108,3,423.72,Regular
16119.0,8,2,423.36,Regular
15012.0,53,2,423.04,Regular
18034.0,21,2,422.88,Regular
17525.0,359,1,422.7,Lost (One-Time Buyer)
13473.0,60,2,422.64,Regular
16689.0,75,2,422.6,Regular
18240.0,46,1,422.58,Regular
17232.0,2,2,421.52,Regular
14757.0,75,1,420.5,Regular
15206.0,10,4,420.3,Regular
14124.0,84,1,419.58,Regular
15361.0,361,1,418.92,Lost (One-Time Buyer)
15967.0,23,2,418.83,Regular
12593.0,108,3,418.1,Regular
17701.0,252,1,417.95,Lost (One-Time Buyer)
16629.0,73,2,417.73,Regular
13615.0,318,1,417.69,Lost (One-Time Buyer)
16737.0,53,1,417.6,Regular
12833.0,145,1,417.38,Regular
18001.0,12,2,417.23,Regular
13166.0,283,1,417.2,Lost (One-Time Buyer)
16816.0,103,4,417.06,Regular
13889.0,92,1,416.9,Regular
15935.0,239,2,416.86,Regular
16957.0,239,2,416.64,Regular
13085.0,157,2,416.08,Regular
14139.0,46,1,415.82,Regular
15803.0,51,1,415.82,Regular
12930.0,78,2,415.8,Regular
12580.0,246,1,415.7,Lost (One-Time Buyer)
15725.0,15,1,415.25,New Customer
14333.0,67,1,415.2,Regular
16795.0,365,1,414.88,Lost (One-Time Buyer)
12993.0,23,4,414.76,Regular
16239.0,56,2,414.2,Regular
17483.0,65,3,414.04,Regular
17052.0,28,1,413.75,New Customer
13974.0,49,1,413.59,Regular
16834.0,227,1,413.46,Lost (One-Time Buyer)
14620.0,205,2,412.78,Regular
13827.0,57,3,412.05,Regular
15523.0,84,1,412.01,Regular
16272.0,116,1,411.7,Regular
17913.0,58,2,411.6,Regular
14670.0,280,2,411.53,Regular
15186.0,14,2,411.41,Regular
15099.0,84,1,410.48,Regular
15695.0,266,2,409.98,Regular
14048.0,305,1,409.93,Lost (One-Time Buyer)
14348.0,260,1,409.57,Lost (One-Time Buyer)
12990.0,31,3,409.5,Regular
15225.0,234,1,409.4,Lost (One-Time Buyer)
16243.0,33,2,409.1,Regular
16018.0,39,2,408.9,Regular
15269.0,23,1,408.8,New Customer
16399.0,19,2,408.57,Regular
17931.0,134,2,408.36,Regular
16010.0,245,3,407.5,At Risk (Previous Frequent Buyer)
15184.0,29,2,406.76,Regular
15127.0,65,1,406.53,Regular
16947.0,235,1,406.48,Lost (One-Time Buyer)
15342.0,129,1,406.09,Regular
14616.0,242,3,406.08,At Risk (Previous Frequent Buyer)
16204.0,23,1,405.71,New Customer
18036.0,32,3,405.62,Regular
12922.0,161,1,405.38,Regular
17379.0,11,1,404.66,New Customer
15938.0,112,5,404.58,Regular
16319.0,217,1,404.4,Lost (One-Time Buyer)
16484.0,173,2,404.3,Regular
12498.0,21,3,403.7,Regular
17431.0,313,1,403.3,Lost (One-Time Buyer)
15221.0,366,1,403.25,Lost (One-Time Buyer)
12386.0,337,2,401.9,Regular
15158.0,45,1,401.4,Regular
16500.0,4,6,400.86,Regular
16198.0,75,1,400.68,Regular
12792.0,256,1,400.54,Lost (One-Time Buyer)
17375.0,199,3,400.1,At Risk (Previous Frequent Buyer)
18164.0,37,1,399.65,Regular
13255.0,9,2,399.51,Regular
18154.0,3,2,399.19,Regular
15522.0,32,2,398.84,Regular
17830.0,1,3,398.7,Regular
12508.0,26,2,398.27,Regular
13352.0,60,1,397.98,Regular
15429.0,26,2,397.35,Regular
17926.0,133,2,397.29,Regular
12824.0,59,1,397.12,Regular
13594.0,52,1,396.97,Regular
13673.0,18,2,396.92,Regular
17486.0,261,1,396.87,Lost (One-Time Buyer)
15883.0,2,2,396.48,Regular
18067.0,40,1,396.33,Regular
16354.0,63,2,395.8,Regular
17603.0,78,1,394.72,Regular
14619.0,245,1,394.44,Lost (One-Time Buyer)
16207.0,25,1,394.38,New Customer
15386.0,186,1,394.14,Regular
15264.0,64,1,393.74,Regular
15345.0,45,1,393.54,Regular
17226.0,308,1,393.49,Lost (One-Time Buyer)
14600.0,305,1,393.33,Lost (One-Time Buyer)
15837.0,64,1,391.98,Regular
16917.0,276,1,391.52,Lost (One-Time Buyer)
12982.0,242,1,390.54,Lost (One-Time Buyer)
17614.0,57,1,390.07,Regular
17936.0,5,1,389.84,New Customer
18024.0,152,2,389.78,Regular
14752.0,43,1,389.64,Regular
13873.0,119,3,389.6,Regular
13345.0,287,1,389.5,Lost (One-Time Buyer)
16250.0,261,2,389.44,Regular
15847.0,38,2,389.27,Regular
12690.0,205,1,389.01,Lost (One-Time Buyer)
17595.0,12,2,388.79,Regular
15592.0,46,1,388.58,Regular
13899.0,16,2,388.52,Regular
13856.0,168,3,388.5,At Risk (Previous Frequent Buyer)
17438.0,253,1,388.45,Lost (One-Time Buyer)
16776.0,60,1,388.28,Regular
14538.0,64,2,388.25,Regular
17357.0,24,2,388.14,Regular
17817.0,4,3,387.68,Regular
14420.0,99,1,387.52,Regular
17508.0,280,1,387.31,Lost (One-Time Buyer)
14114.0,273,2,386.53,Regular
15664.0,50,1,386.43,Regular
14779.0,280,3,386.15,At Risk (Previous Frequent Buyer)
13821.0,144,2,385.64,Regular
17711.0,10,2,385.1,Regular
13919.0,59,2,384.81,Regular
13833.0,159,1,384.8,Regular
17250.0,3,2,384.52,Regular
17189.0,106,2,384.4,Regular
17205.0,53,1,384.08,Regular
16982.0,60,1,384.06,Regular
15048.0,65,4,384.05,Regular
12733.0,234,1,383.95,Lost (One-Time Buyer)
12515.0,353,1,383.7,Lost (One-Time Buyer)
15440.0,54,3,383.68,Regular
14304.0,222,1,383.45,Lost (One-Time Buyer)
15424.0,254,2,383.34,Regular
12832.0,32,2,383.03,Regular
13817.0,29,2,382.98,Regular
18181.0,24,1,382.8,New Customer
17239.0,312,1,382.5,Lost (One-Time Buyer)
13657.0,10,2,382.14,Regular
17999.0,37,2,382.06,Regular
15090.0,308,1,381.32,Lost (One-Time Buyer)
16441.0,67,2,381.2,Regular
12871.0,84,2,380.64,Regular
17573.0,29,3,380.6,Regular
16930.0,26,3,380.55,Regular
17138.0,275,1,380.5,Lost (One-Time Buyer)
12890.0,24,1,380.47,New Customer
16769.0,260,1,380.39,Lost (One-Time Buyer)
17031.0,11,2,380.35,Regular
14731.0,47,3,380.02,Regular
14594.0,7,2,379.83,Regular
16552.0,242,2,379.73,Regular
13589.0,14,2,379.65,Regular
13656.0,164,2,379.65,Regular
17878.0,43,1,379.45,Regular
15885.0,92,3,379.35,Regular
16909.0,72,1,379.14,Regular
13372.0,89,1,378.64,Regular
17078.0,36,2,378.2,Regular
17736.0,9,3,377.44,Regular
15025.0,33,1,377.01,Regular
17489.0,58,2,376.64,Regular
13936.0,179,1,376.58,Regular
16858.0,368,1,375.69,Lost (One-Time Buyer)
14448.0,9,2,375.35,Regular
14079.0,124,1,375.1,Regular
16147.0,133,1,375.0,Regular
14067.0,63,2,374.7,Regular
17492.0,248,1,374.57,Lost (One-Time Buyer)
12873.0,282,1,374.0,Lost (One-Time Buyer)
13351.0,66,1,373.94,Regular
13569.0,17,2,373.75,Regular
16321.0,72,5,373.65,Regular
16903.0,29,1,373.24,New Customer
12895.0,42,2,372.8,Regular
12544.0,36,1,372.7,Regular
12981.0,29,2,372.22,Regular
16065.0,365,1,372.09,Lost (One-Time Buyer)
13300.0,169,1,371.89,Regular
17765.0,158,3,371.88,At Risk (Previous Frequent Buyer)
14690.0,44,2,371.7,Regular
18155.0,75,3,371.62,Regular
15472.0,113,1,371.56,Regular
14950.0,19,1,371.2,New Customer
15975.0,84,1,371.01,Regular
15063.0,213,1,370.8,Lost (One-Time Buyer)
16343.0,16,2,370.48,Regular
15922.0,373,1,369.5,Lost (One-Time Buyer)
16758.0,65,1,369.34,Regular
14888.0,207,1,369.2,Lost (One-Time Buyer)
16372.0,33,2,367.93,Regular
17911.0,9,1,366.23,New Customer
17358.0,303,2,365.85,Regular
17432.0,18,2,365.76,Regular
16499.0,360,2,365.45,Regular
16202.0,360,1,365.27,Lost (One-Time Buyer)
14886.0,252,1,364.8,Lost (One-Time Buyer)
15949.0,16,2,364.72,Regular
12373.0,311,1,364.6,Lost (One-Time Buyer)
15343.0,87,1,364.5,Regular
14528.0,37,1,364.22,Regular
12538.0,29,1,363.95,New Customer
17330.0,22,2,363.9,Regular
15901.0,16,3,363.88,Regular
14171.0,98,1,363.79,Regular
16509.0,296,1,363.7,Lost (One-Time Buyer)
12915.0,148,2,363.65,Regular
16485.0,77,1,363.65,Regular
18056.0,288,1,363.65,Lost (One-Time Buyer)
14932.0,365,1,363.53,Lost (One-Time Buyer)
14427.0,50,2,363.34,Regular
16378.0,247,3,362.95,At Risk (Previous Frequent Buyer)
16052.0,54,1,362.06,Regular
13844.0,11,1,361.62,New Customer
16305.0,138,1,361.22,Regular
13291.0,155,1,361.11,Regular
15872.0,14,2,360.93,Regular
16595.0,61,1,360.16,Regular
13780.0,7,2,360.01,Regular
13298.0,1,1,360.0,New Customer
15120.0,133,1,358.82,Regular
